Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/41-E-56th-St-Indianapolis-IN-46220/1249483_zpid/,,Single Family,739900,11/07/24,3426,sqft,215.97,8712,sqft,3,2,41 E 56th St,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/8710-Gordonshire-Dr-Indianapolis-IN-46278/1207644_zpid/,,Single Family,735000,09/27/24,4540,sqft,161.89,0.69,acres,5,4,8710 Gordonshire Dr,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/5106-Carrollton-Ave-Indianapolis-IN-46205/1251564_zpid/,,Single Family,733000,11/15/24,3765,sqft,194.69,5227.2,sqft,3,4,5106 Carrollton Ave,Indianapolis,46205,IN,USA
https://www.zillow.com/homedetails/1413-Linden-St-Indianapolis-IN-46203/1094140_zpid/,,Single Family,730000,10/01/24,3402,sqft,214.58,6098.4,sqft,4,4,1413 Linden St,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/5352-Central-Ave-Indianapolis-IN-46220/1250468_zpid/,,Single Family,725000,09/13/24,2969,sqft,244.19,7405,sqft,4,4,5352 Central Ave,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/8939-Waterside-Cir-Indianapolis-IN-46278/1204875_zpid/,,Single Family,720000,11/22/24,5573,sqft,129.19,0.89,acres,4,5,8939 Waterside Cir,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/8436-Shallow-Creek-Ct-Indianapolis-IN-46237/2061090205_zpid/,,Single Family,720000,09/19/24,4460,sqft,161.43,0.31,acres,5,6,8436 Shallow Creek Ct,Indianapolis,46237,IN,USA
https://www.zillow.com/homedetails/5230-N-Washington-Blvd-Indianapolis-IN-46220/1253052_zpid/,,Single Family,700000,12/03/24,2784,sqft,251.44,8712,sqft,3,3,5230 N Washington Blvd,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/7982-Preservation-Dr-Indianapolis-IN-46278/61761441_zpid/,,Single Family,700000,09/17/24,4086,sqft,171.32,0.51,acres,5,4,7982 Preservation Dr,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/12029-Admirals-Pointe-Dr-Indianapolis-IN-46236/1158591_zpid/,,Single Family,699900,09/27/24,5017,sqft,139.51,0.39,acres,5,5,12029 Admirals Pointe Dr,Indianapolis,46236,IN,USA
https://www.zillow.com/homedetails/8417-Bay-Colony-Dr-Indianapolis-IN-46234/1198337_zpid/,,Single Family,699000,10/03/24,3844,sqft,181.84,0.59,acres,3,3,8417 Bay Colony Dr,Indianapolis,46234,IN,USA
https://www.zillow.com/homedetails/517-Blue-Ridge-Rd-Indianapolis-IN-46208/1249682_zpid/,,Single Family,692500,11/04/24,3716,sqft,186.36,9583.2,sqft,4,3,517 Blue Ridge Rd,Indianapolis,46208,IN,USA
https://www.zillow.com/homedetails/8460-Spring-Mill-Ct-Indianapolis-IN-46260/1270291_zpid/,,Single Family,690000,09/18/24,2927,sqft,235.74,0.47,acres,5,4,8460 Spring Mill Ct,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/12432-Silver-Bay-Cir-Indianapolis-IN-46236/1162818_zpid/,,Single Family,686617,10/01/24,4905,sqft,139.98,0.37,acres,4,5,12432 Silver Bay Cir,Indianapolis,46236,IN,USA
https://www.zillow.com/homedetails/2336-Broadway-St-Indianapolis-IN-46205/112561320_zpid/,,Single Family,685000,11/08/24,3627,sqft,188.86,7405.2,sqft,5,5,2336 Broadway St,Indianapolis,46205,IN,USA
https://www.zillow.com/homedetails/1408-Fletcher-Ave-Indianapolis-IN-46203/112850734_zpid/,,Single Family,685000,10/01/24,2373,sqft,288.66,5227.2,sqft,3,3,1408 Fletcher Ave,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/1404-N-New-Jersey-St-Indianapolis-IN-46202/121078198_zpid/,,Single Family,683000,10/18/24,3627,sqft,188.31,6969.6,sqft,3,3,1404 N New Jersey St,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/6431-Sunset-Ln-Indianapolis-IN-46260/1270059_zpid/,,Single Family,682800,10/01/24,3220,sqft,212.05,0.67,acres,3,3,6431 Sunset Ln,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/5250-Roland-Dr-Indianapolis-IN-46228/1270054_zpid/,,Single Family,680000,10/11/24,5186,sqft,131.12,0.46,acres,5,4,5250 Roland Dr,Indianapolis,46228,IN,USA
https://www.zillow.com/homedetails/7842-Preservation-Dr-Indianapolis-IN-46278/79685852_zpid/,,Single Family,680000,10/17/24,6091,sqft,111.64,0.52,acres,6,5,7842 Preservation Dr,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/6404-Tranquility-Ct-Indianapolis-IN-46259/252258109_zpid/,,Single Family,680000,11/26/24,4310,sqft,157.77,0.62,acres,5,5,6404 Tranquility Ct,Indianapolis,46259,IN,USA
https://www.zillow.com/homedetails/2014-Cornell-Ave-Indianapolis-IN-46202/303786529_zpid/,,Single Family,680000,11/14/24,,,,5227.2,sqft,8,8,2014 Cornell Ave,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/6039-Churchman-Ave-Indianapolis-IN-46237/1128702_zpid/,,Single Family,675000,11/15/24,4190,sqft,161.1,2.65,acres,4,3,6039 Churchman Ave,Indianapolis,46237,IN,USA
https://www.zillow.com/homedetails/6649-Honeysuckle-Ln-Indianapolis-IN-46237/1133506_zpid/,,Single Family,675000,11/27/24,5360,sqft,125.93,10.98,acres,4,5,6649 Honeysuckle Ln,Indianapolis,46237,IN,USA
https://www.zillow.com/homedetails/11739-Tidewater-Dr-S-Indianapolis-IN-46236/1159323_zpid/,,Single Family,675000,11/18/24,5304,sqft,127.26,0.62,acres,4,5,11739 Tidewater Dr S,Indianapolis,46236,IN,USA
https://www.zillow.com/homedetails/1880-E-80th-St-Indianapolis-IN-46240/1266293_zpid/,,Single Family,675000,09/09/24,2993,sqft,225.53,0.46,acres,4,3,1880 E 80th St,Indianapolis,46240,IN,USA
https://www.zillow.com/homedetails/8821-Stonebriar-Dr-Indianapolis-IN-46259/98971760_zpid/,,Single Family,675000,10/02/24,4493,sqft,150.23,0.34,acres,4,4,8821 Stonebriar Dr,Indianapolis,46259,IN,USA
https://www.zillow.com/homedetails/925-N-Beville-Ave-Indianapolis-IN-46201/1077004_zpid/,,Single Family,660000,11/15/24,2680,sqft,246.27,5227.2,sqft,4,3,925 N Beville Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/1102-N-Beville-Ave-Indianapolis-IN-46201/303787388_zpid/,,Single Family,660000,09/12/24,3293,sqft,200.43,6534,sqft,4,4,1102 N Beville Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/622-N-Senate-Ave-Indianapolis-IN-46202/52483120_zpid/,,Single Family,655000,11/25/24,3499,sqft,187.2,4356,sqft,3,4,622 N Senate Ave,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/8639-W-96th-St-Zionsville-IN-46077/1198585_zpid/,,Single Family,650000,10/11/24,3020,sqft,215.23,4,acres,3,3,8639 W 96th St,Zionsville,46077,IN,USA
https://www.zillow.com/homedetails/5845-Carrollton-Ave-Indianapolis-IN-46220/1251748_zpid/,,Single Family,650000,09/27/24,2596,sqft,250.39,6969.6,sqft,4,3,5845 Carrollton Ave,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/478-Spring-Mill-Ln-Indianapolis-IN-46260/1259928_zpid/,,Single Family,650000,10/22/24,2614,sqft,248.66,0.63,acres,3,3,478 Spring Mill Ln,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/8727-Santana-Ln-Indianapolis-IN-46278/1207648_zpid/,,Single Family,649000,11/08/24,5734,sqft,113.18,1.22,acres,4,4,8727 Santana Ln,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/5019-Fall-Creek-Rd-Indianapolis-IN-46220/1155194_zpid/,,Single Family,645000,11/20/24,3188,sqft,202.32,0.87,acres,3,3,5019 Fall Creek Rd,Indianapolis,46220,IN,USA
